model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,grayscale,image_19.jpg,image_19.json,raam,0,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,1,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,2,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,3,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,4,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,5,0.7538095238095238,0.8596253054575075,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,6,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,deur,7,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,deur,8,0.6642140468227424,0.7982315112540193,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
sam2_small,grayscale,image_19.jpg,image_19.json,raam,9,0.0,0.0,10,2,8,30,2,2.324035167694092,0.1418023570632266,0.16578568167115265,128,best
