model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
fastsam_x,original,image_395.jpg,image_395.json,raam,0,0.48587021531100477,0.6539874213836478,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,1,0.7404461888039662,0.8508693846062548,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,2,0.8735843281297827,0.9325273648096716,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,3,0.578420467185762,0.7329105003523608,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,4,0.7216746316208682,0.8383403209483881,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,5,0.6956652921653425,0.8205219454329774,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,6,0.609375,0.7572815533980582,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,7,0.6668859649122807,0.8001578739639521,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,raam,8,0.5574935400516796,0.7158855246785566,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,zonnepaneel,9,0.6522649908352972,0.789540412044374,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
fastsam_x,original,image_395.jpg,image_395.json,deur,10,0.5635087719298245,0.7208258527827648,11,11,0,145,14,1.1862843036651611,0.6495626719041645,0.782986195854637,,best
