model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
fastsam_x,resized,image_176.jpg,image_176.json,raam,0,0.754746783911415,0.8602344119748698,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,1,0.7235842985842986,0.839627396441972,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,2,0.6096926713947991,0.7575268027610516,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,3,0.5308629441624365,0.6935473174613701,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,4,0.5176413255360623,0.6821655641898401,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,5,0.5361648155765802,0.6980563675719099,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,deur,6,0.5735361917934532,0.7289774392030471,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,7,0.7116065062088821,0.8315071292700948,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,8,0.7034579439252336,0.8259175947769792,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,9,0.687132407822063,0.8145565868289963,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,10,0.41325081907535494,0.5848230384833342,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,11,0.43816204343359194,0.6093361251385638,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,deur,12,0.574757942879385,0.7299635419885064,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,raam,13,0.6947368421052632,0.8198757763975155,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,deur,14,0.4118509826928718,0.5834199044255143,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
fastsam_x,resized,image_176.jpg,image_176.json,deur,15,0.24065941976819524,0.38795404433097364,16,16,0,77,19,1.0241906642913818,0.5701152461793679,0.7154680650777837,,best
