model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,grayscale,image_338.jpg,image_338.json,raam,0,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,1,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,2,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,3,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,4,0.46462636382350925,0.6344640179910045,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,5,0.4933039895111444,0.6606879683923363,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,6,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,7,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,8,0.5773149196287073,0.7320223912731448,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,raam,9,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
sam2_small,grayscale,image_338.jpg,image_338.json,deur,10,0.0,0.0,11,3,8,42,3,2.5333364009857178,0.13956775208757827,0.18428857978695323,128,best
