model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,resized,image_275.jpg,image_275.json,deur,0,0.5301490256018342,0.6929377684546998,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,deur,1,0.45455421222484466,0.6250082786939533,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,2,0.5505472083101466,0.7101327910037086,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,3,0.6754859611231101,0.8063164679342572,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,4,0.6732371874844054,0.8047121980316135,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,5,0.5219662058371736,0.6859103754541784,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,6,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,7,0.6130067074948965,0.7600795516181522,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,8,0.5288035450516987,0.6917874396135266,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,9,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,10,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,11,0.6315258511979823,0.7741536558973566,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,12,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,deur,13,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,14,0.6954998857839031,0.8204068801365249,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,15,0.6218602825745683,0.7668481548699334,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,16,0.6776121407467096,0.8078293239402794,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,17,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,18,0.5278463165315475,0.6909678163571347,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,19,0.7083500257540205,0.8292797319932999,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
sam2_small,resized,image_275.jpg,image_275.json,raam,20,0.0,0.0,21,14,7,41,14,2.3203418254852295,0.40049735979604006,0.4983985920951723,128,best
