model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
fastsam_x,grayscale,image_353.jpg,image_353.json,deur,0,0.7487636572742956,0.8563348788267403,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,deur,1,0.5617151261454916,0.7193567082005216,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,2,0.7708284440272236,0.8705851169571268,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,3,0.702561475409836,0.8252993921887224,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,4,0.725756108061565,0.8410876886615941,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,5,0.7119967132292523,0.8317734581233501,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,6,0.7042114498793595,0.8264367076388442,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,7,0.6810178348290356,0.8102446276523855,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,8,0.6934271740427055,0.8189630881938574,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,9,0.7199931923584223,0.8372047000618429,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,10,0.6733345914323458,0.804781775121236,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,11,0.5900529723366686,0.742180270220248,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,12,0.5259763525618057,0.6893637003991547,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,zonnepaneel,13,0.7695238095238095,0.8697524219590959,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,zonnepaneel,14,0.7650099764193724,0.8668619289861775,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,15,0.48757866843325604,0.6555332887998219,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
fastsam_x,grayscale,image_353.jpg,image_353.json,raam,16,0.4349970980847359,0.6062689585439838,17,17,0,121,31,1.1462345123291016,0.6627496849440696,0.7924722770902767,,best
