model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,resized,image_406.jpg,image_406.json,zonnepaneel,0,0.6815888477354254,0.8106486298994103,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,1,0.0,0.0,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,2,0.0,0.0,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,3,0.0,0.0,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,4,0.32461538461538464,0.4901277584204414,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,5,0.336375,0.5034140866149097,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,6,0.33418487394957985,0.5009573717625718,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,7,0.0,0.0,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,8,0.0,0.0,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,9,0.3147608370702541,0.4788107893016514,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,raam,10,0.5613155596065474,0.7190289703485685,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,deur,11,0.0,0.0,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,deur,12,0.7071146245059289,0.8284325075248901,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
sam2_small,resized,image_406.jpg,image_406.json,deur,13,0.4413934809003456,0.6124538326961706,14,8,6,28,9,2.743488311767578,0.26438204345596183,0.35313385332632957,128,best
