model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,grayscale,image_214.jpg,image_214.json,raam,0,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,1,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,2,0.6268398268398269,0.7706226716338478,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,3,0.4061581422692534,0.5776848706558663,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,4,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,5,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,6,0.3105454206999255,0.4739178296225276,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,7,0.3494525007398639,0.5179174525198473,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,8,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,9,0.6799207673060884,0.8094676612592933,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,10,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,11,0.6442436132910335,0.7836352327396895,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,12,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,13,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,14,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,raam,15,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,deur,16,0.31186060326051085,0.4754477762125176,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,deur,17,0.7065567777740853,0.8280495404268577,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
sam2_small,grayscale,image_214.jpg,image_214.json,deur,18,0.0,0.0,19,8,11,56,9,2.270199775695801,0.21239882379897831,0.27561805447739196,128,best
