model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
fastsam_x,original,image_377.jpg,image_377.json,raam,0,0.6737891737891738,0.8051063829787234,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,1,0.6296195652173913,0.7727196931799233,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,2,0.46942599216487824,0.6389243074069781,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,3,0.46279896059818637,0.632758120649652,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,4,0.4809725158562368,0.6495360456816559,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,5,0.4366508430184973,0.6078732980117358,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,6,0.36683864081124357,0.5367694910842119,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,7,0.0,0.0,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,8,0.7219750076196282,0.8385429572728238,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,9,0.5768235294117647,0.7316272476311274,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,10,0.4119292815048515,0.5834984611492896,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,11,0.4417110738010074,0.6127594936708861,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,12,0.5137405778894473,0.6787696457285128,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,deur,13,0.8141835842056047,0.8975757374214359,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,deur,14,0.6857226476757231,0.8135652073266009,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,15,0.5869033047735618,0.7396837639799461,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,deur,16,0.6849504204844985,0.8130214541120382,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,17,0.43899721448467965,0.6101432442895858,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,deur,18,0.6796806966618287,0.8092975028082606,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
fastsam_x,original,image_377.jpg,image_377.json,raam,19,0.0,0.0,20,18,2,131,31,1.1831529140472412,0.5038356514984101,0.6386086027191693,,best
