model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_large,image_275.jpg,image_275.json,deur,0,0.5542223920519679,0.7131828686630279,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,deur,1,0.45768508260681084,0.6279615371906289,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,2,0.5249489890558338,0.688480720107043,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,3,0.5618790496760259,0.7194911152596281,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,4,0.6938469983532113,0.8192558112129158,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,5,0.4998463901689708,0.6665301106104056,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,6,0.0,0.0,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,7,0.5500145815106445,0.709689557855127,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,8,0.5754450583179865,0.7305174563591023,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,9,0.0,0.0,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,10,0.0,0.0,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,11,0.526860025220681,0.6901222332342253,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,12,0.7447647419609218,0.8537136543966253,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,deur,13,0.5839848840239771,0.7373616881247173,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,14,0.6246097616690779,0.7689351331083615,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,15,0.5729003139717426,0.7284636017715675,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,16,0.6383964544721998,0.7792942333702201,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,17,0.5420939661340329,0.703062171357872,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,18,0.49823757490306664,0.6650982237383837,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,19,0.6794482916499742,0.8091327313000511,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
sam2_large,image_275.jpg,image_275.json,raam,20,0.5628426605979104,0.7202806460153561,21,57,19,3.056605577468872,0.49485843887357317,0.6252654044607265,128
