model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
fastsam_s,image_328.jpg,image_328.json,deur,0,0.3778576857861194,0.5484712821709703,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,1,0.6335884353741497,0.7757014210608506,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,2,0.5755953681450732,0.7306385634056715,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,3,0.7081269841269842,0.8291268631751105,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,4,0.8132518525647194,0.8970092614706897,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,5,0.0,0.0,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,6,0.7405882352941177,0.8509631632308212,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,7,0.645927138763815,0.7848793832380005,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,8,0.6788230049041463,0.8086891863182494,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,9,0.6566379436249452,0.7927356078638808,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,10,0.5883735840991665,0.7408503767491926,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,11,0.640194489465154,0.7806324110671937,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,deur,12,0.5581878129197704,0.7164576802507837,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,13,0.5447225625765797,0.7052691218130311,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,14,0.3906747458149327,0.5618491987297837,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
fastsam_s,image_328.jpg,image_328.json,raam,15,0.0,0.0,16,245,21,0.5638461112976074,0.5345343652162295,0.6577045950340143,
