model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_large,image_383.jpg,image_383.json,raam,0,0.330948595654478,0.4973123631296038,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,1,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,2,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,3,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,4,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,5,0.3482887546735692,0.5166382252559727,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,6,0.7319994734763723,0.8452652378780969,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,7,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,8,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,deur,9,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,deur,10,0.5796076642335767,0.7338628158844765,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,11,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,12,0.002250035156799325,0.004489967728356952,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,13,0.5301909703057732,0.6929735968835666,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,14,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,15,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,16,0.8589459084604716,0.9241214653435798,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,17,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,18,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,deur,19,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,20,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,deur,21,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,22,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,23,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,24,0.8029751062537948,0.8907223438289275,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,25,0.3345489139051847,0.5013662825234644,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,26,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,27,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
sam2_large,image_383.jpg,image_383.json,raam,28,0.0,0.0,29,59,8,3.085294723510742,0.15585363524551796,0.1933362861536567,128
