model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_base_plus,image_350.jpg,image_350.json,raam,0,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,1,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,2,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,3,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,4,0.5335479850436228,0.6958347443278022,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,5,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,6,0.6921820672215784,0.8180940817533701,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,7,0.4701806202430989,0.6396229330860763,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,8,0.5080675898869267,0.6737994945240101,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,9,0.7058520089413652,0.8275653517908743,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,10,0.6963960447567005,0.8210300264600989,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,11,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,12,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,13,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,14,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,15,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,16,0.0,0.0,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,raam,17,0.526827757125155,0.6900945501765208,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,deur,18,0.4946949602122016,0.6619343389529725,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
sam2_base_plus,image_350.jpg,image_350.json,deur,19,0.36587804065311563,0.535740424493779,20,51,9,3.469580888748169,0.24968135370418826,0.31818579727827523,128
