model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_base_plus,image_339.jpg,image_339.json,deur,0,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,deur,1,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,deur,2,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,3,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,4,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,5,0.3262244265344079,0.4919596110695587,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,6,0.730364873222016,0.8441744102930665,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,7,0.6486486486486487,0.7868852459016393,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,8,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,9,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,10,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,11,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,12,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,13,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,14,0.349278091650973,0.5177258769889271,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,15,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,16,0.690713536201469,0.8170674941815361,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,17,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,18,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,zonnepaneel,19,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
sam2_base_plus,image_339.jpg,image_339.json,raam,20,0.0,0.0,21,53,5,3.450834035873413,0.13072521791702452,0.164657744687368,128
