model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_l,image_206.jpg,image_206.json,raam,0,0.0,0.0,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,1,0.007222124361458517,0.014340678558936691,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,2,0.43319630010277493,0.6045177482968807,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,3,0.0,0.0,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,4,0.3015696202531646,0.46339376021162376,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,5,0.0,0.0,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,6,0.5265233681719582,0.6898333548637127,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,7,0.0,0.0,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,8,0.6433566433566433,0.7829787234042553,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,9,0.4986686390532544,0.6654821833974929,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,10,0.0,0.0,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,11,0.36077372919478184,0.5302479338842975,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,12,0.49678197908286403,0.6638000537489922,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
sam_vit_l,image_206.jpg,image_206.json,raam,13,0.0,0.0,45,80,29,5.316514492034912,0.2888572364933193,0.3806351501568374,128
