model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_l,image_275.jpg,image_275.json,deur,0,0.5569736339319832,0.7154567319491484,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,deur,1,0.4554693897211117,0.6258728530297515,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,2,0.5188276757558894,0.6831949193942355,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,3,0.716414686825054,0.834780420284384,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,4,0.7425021208643146,0.8522252133570078,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,5,0.3849462365591398,0.5559006211180124,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,6,0.0,0.0,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,7,0.5274132400116652,0.6905966587112172,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,8,0.5263417035942886,0.6896774193548387,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,9,0.0,0.0,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,10,0.0,0.0,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,11,0.7330390920554855,0.8459579422251328,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,12,0.7440199772189608,0.8532241452937778,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,deur,13,0.47995298419746635,0.6486057183198023,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,14,0.6164623467600701,0.7627302275189599,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,15,0.5978218210361067,0.7482959778937672,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,16,0.6230190706419554,0.7677285891601159,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,17,0.5299308371094682,0.692751363990647,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,18,0.47232992597814594,0.6416088101508259,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,19,0.6726950151662565,0.8043247681937934,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
sam_vit_l,image_275.jpg,image_275.json,raam,20,0.5457742836453915,0.7061500368065314,21,73,20,6.156800985336304,0.49733019243203586,0.6247182103215214,128
