model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
fastsam_s,image_104.jpg,image_104.json,raam,0,0.8574336550060314,0.9232455250233389,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,1,0.8730978447979068,0.932250119472117,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,deur,2,0.5401289979386927,0.7014074777653052,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,deur,3,0.9446233097231166,0.971523178807947,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,deur,4,0.0,0.0,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,5,0.0,0.0,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,6,0.5837301587301588,0.7371586068654472,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,7,0.0,0.0,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,8,0.0,0.0,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,9,0.0,0.0,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,10,0.0,0.0,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
fastsam_s,image_104.jpg,image_104.json,raam,11,0.7380547686496695,0.8492882755623167,12,115,19,0.40348219871520996,0.3780890612371313,0.4262394319580393,
