model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_b,image_358.jpg,image_358.json,deur,0,0.736246902455508,0.8480900975711023,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,1,0.8487368777514392,0.9181802861894888,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,2,0.6771913472367859,0.8075302181262446,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,deur,3,0.5104360607545321,0.6758790709744388,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,4,0.0,0.0,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,5,0.0,0.0,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,6,0.0,0.0,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,7,0.4925373134328358,0.66,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,8,0.6436781609195402,0.7832167832167832,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,9,0.6846061121747146,0.8127788534388417,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,10,0.7352683323940133,0.8474405008931633,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,11,0.0,0.0,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,12,0.33636525771357234,0.503403176297878,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
sam_vit_b,image_358.jpg,image_358.json,raam,13,0.0,0.0,14,45,10,3.4513983726501465,0.4046475974880672,0.4897513561934244,128
