model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_small,image_202.jpg,image_202.json,raam,0,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,1,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,2,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,3,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,4,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,5,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,6,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,7,0.5925157721890935,0.7441254680631681,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,8,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,9,0.6955836917671291,0.8204651827503662,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,10,0.006378221988427144,0.012675596210388761,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,11,0.41561314791403287,0.5871846394284439,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,12,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,13,0.02383654937570942,0.04656319290465632,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,14,0.3110209601081812,0.4744713769984528,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,15,0.4210039198606272,0.5925443469598866,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,16,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,17,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,deur,18,0.6140366562360304,0.7608707694012076,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,deur,19,0.5477022305831766,0.7077617641951728,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,deur,20,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,21,0.0,0.0,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
sam2_small,image_202.jpg,image_202.json,raam,22,0.48096740273396427,0.6495313831297926,23,70,8,2.8311147689819336,0.1786373283807118,0.23461711826267545,128
