model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_large,image_495.jpg,image_495.json,deur,0,0.8398907103825136,0.912978912978913,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,1,0.5388064849948258,0.700291414481058,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,2,0.6897215951843492,0.8163730606864859,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,3,0.0,0.0,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,4,0.4170445956160242,0.5886118149086544,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,5,0.0,0.0,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,6,0.0,0.0,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,7,0.395693367786391,0.5670204887682054,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,deur,8,0.8507850204655141,0.9193774653001271,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
sam2_large,image_495.jpg,image_495.json,raam,9,0.5112638650210904,0.6766043665233212,10,44,8,3.1899876594543457,0.4243205639450708,0.5181257523646765,128
