model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
fastsam_x,image_376.jpg,image_376.json,raam,0,0.450339558573854,0.6210125841381329,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,1,0.5174637291778613,0.6820113314447592,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,2,0.39441930618401205,0.5657111952406706,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,3,0.6507088078085057,0.7883992679149655,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,4,0.5195071868583162,0.6837837837837838,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,5,0.7196461256863942,0.8369700195139258,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,6,0.6939989653388515,0.819361734615972,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,7,0.47102803738317756,0.6404066073697586,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,8,0.5386430678466076,0.7001533742331288,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,9,0.688936170212766,0.8158226253464349,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,10,0.0,0.0,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,11,0.3025147928994083,0.4645088018171493,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,12,0.7251367878982942,0.8406716417910448,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,deur,13,0.5965720604496867,0.7473161722267113,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,14,0.7534114625140472,0.8593664164072514,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
fastsam_x,image_376.jpg,image_376.json,raam,15,0.0,0.0,16,168,17,1.249070167541504,0.5013953786769865,0.6290934722402305,
