model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
fastsam_x,image_171.jpg,image_171.json,raam,0,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,1,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,2,0.5559739546559975,0.7146314409599678,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,3,0.3660130718954248,0.5358851674641149,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,4,0.32629495216100296,0.49203980099502487,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,5,0.44027431421446384,0.6113756384728595,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,6,0.5789283128167995,0.7333180463196515,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,7,0.3386454183266932,0.5059523809523809,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,8,0.4582128943068996,0.6284581573730932,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,9,0.5213496566139146,0.6853778213935231,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,10,0.4975018464613112,0.6644423813392132,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,11,0.4074165943197321,0.5789566443426154,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,12,0.38742393509127787,0.5584795321637427,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,deur,13,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,deur,14,0.3085926741944368,0.4716405345680311,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,15,0.4913294797687861,0.6589147286821705,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,16,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,zonnepaneel,17,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,zonnepaneel,18,0.7143197522039552,0.8333564975677554,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,zonnepaneel,19,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,zonnepaneel,20,0.0,0.0,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
fastsam_x,image_171.jpg,image_171.json,raam,21,0.3789528252980819,0.5496240601503759,22,102,18,1.1998467445373535,0.3077831673785808,0.4192024014883872,
