model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_h,image_312.jpg,image_312.json,raam,0,0.7444135075319483,0.8534828517639355,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,1,0.7083093732029903,0.8292518724227889,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,2,0.6796864349011589,0.8093015705531431,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,3,0.825212599791739,0.9042372377726273,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,4,0.0,0.0,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,5,0.5285215366705471,0.6915460776846916,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,6,0.7137630662020906,0.8329775338009556,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,7,0.4198854457335879,0.5914356640463384,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,8,0.4766434157683365,0.6455768680217578,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
sam_vit_h,image_312.jpg,image_312.json,raam,9,0.3136966126656848,0.47757847533632286,10,75,11,7.604809284210205,0.5410131992468082,0.663538815140256,128
