model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_b,image_92.jpg,image_92.json,raam,0,0.6843088418430884,0.8125693160813309,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,1,0.0,0.0,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,2,0.0,0.0,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,3,0.06921576277799454,0.12947015034301562,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,4,0.4507522234228244,0.6214048355677781,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,deur,5,0.7639969633706586,0.8662112001721448,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,6,0.7336244541484717,0.8463476070528967,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,deur,7,0.7802284363922805,0.8765486725663717,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,8,0.5403566642614164,0.7015994110954962,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,9,0.5609097293501162,0.7186959230290025,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,10,0.6469871125043539,0.7856614148249974,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,11,0.0,0.0,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
sam_vit_b,image_92.jpg,image_92.json,raam,12,0.6743659420289855,0.805517987557479,13,70,9,3.8630290031433105,0.45421124077693764,0.5510789629454241,128
