model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_small,image_97.jpg,image_97.json,deur,0,0.9532012833031106,0.9760399928584181,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,deur,1,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,2,0.7889476778365667,0.8820243181071311,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,3,0.71712158808933,0.8352601156069365,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,deur,4,0.35285307772951924,0.5216428650503708,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,5,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,6,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,7,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,8,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,9,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,10,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,deur,11,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,12,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
sam2_small,image_97.jpg,image_97.json,raam,13,0.0,0.0,14,49,4,3.053213119506836,0.20086597335418047,0.22964052083020406,128
