model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_b,image_338.jpg,image_338.json,raam,0,0.6427987861811392,0.7825654506056623,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,1,0.6104942965779467,0.7581452450656342,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,2,0.6581045851863211,0.7938034682080924,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,3,0.4629805099199697,0.6329277892366405,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,4,0.46991010773347974,0.6393725783110032,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,5,0.372213897733658,0.5425012796451117,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,6,0.7470539040523074,0.855215631663693,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,7,0.0,0.0,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,8,0.5815504945939729,0.7354181818181819,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,raam,9,0.7457912457912458,0.8543876567020251,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
sam_vit_b,image_338.jpg,image_338.json,deur,10,0.0,0.0,11,74,9,3.7712795734405518,0.4809907116154582,0.5994852073869131,128
