model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam_vit_b,image_133.jpg,image_133.json,raam,0,0.4466431827600497,0.6174890782783069,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,1,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,2,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,3,0.4065504807692308,0.5780816064943388,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,4,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,5,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,6,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,7,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,8,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,9,0.48307587460245344,0.6514513287891552,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,10,0.49571929824561406,0.662850708454537,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,11,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,12,0.478076003188945,0.6468896080546566,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,13,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,14,0.5269368110541841,0.6901881037112354,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,deur,15,0.48130697531496464,0.6498409625224727,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,deur,16,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,deur,17,0.5161016949152543,0.6808272778088318,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,18,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,deur,19,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,deur,20,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,21,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,22,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,23,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,raam,24,0.419234360410831,0.5907894736842105,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
sam_vit_b,image_133.jpg,image_133.json,deur,25,0.0,0.0,26,64,10,3.6596224308013916,0.16360171851005872,0.22186185183837479,128
