model,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used
sam2_large,image_356.jpg,image_356.json,raam,0,0.6189420335761799,0.7646253179416944,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,deur,1,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,2,0.60889602681377,0.756911592378803,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,3,0.3686904761904762,0.5387492389318953,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,4,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,5,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,6,0.6119076549210206,0.7592341323684607,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,7,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,8,0.5964259121370067,0.7472014925373134,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,9,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,10,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,11,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,12,0.5124620060790274,0.677652733118971,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,13,0.4980237154150198,0.6649076517150396,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,14,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,15,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,16,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,17,0.0,0.0,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,raam,18,0.4803699897225077,0.6489863926687032,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
sam2_large,image_356.jpg,image_356.json,deur,19,0.7762251334303736,0.8740166083916084,20,52,9,3.081864356994629,0.2535971474142691,0.32161425800262444,128
