model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
fastsam_x,original,image_10.jpg,image_10.json,zonnepaneel,0,0.859522751792854,0.9244552140748452,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,zonnepaneel,1,0.0,0.0,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,2,0.5906219630709426,0.7426302123109821,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,3,0.0,0.0,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,4,0.6924315619967794,0.8182683158896289,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,5,0.5268048606147248,0.6900749063670412,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,6,0.5765690376569038,0.7314225053078556,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,7,0.6025255562236921,0.751969981238274,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,8,0.5155555555555555,0.6803519061583577,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,deur,9,0.0,0.0,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,10,0.0,0.0,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,original,image_10.jpg,image_10.json,raam,11,0.0,0.0,12,7,5,99,12,3.0561447143554688,0.3636692739092876,0.4449310867789153,,best
fastsam_x,resized,image_10.jpg,image_10.json,zonnepaneel,0,0.8876845091975644,0.940500920437081,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,zonnepaneel,1,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,2,0.5901360544217688,0.7422459893048128,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,3,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,4,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,5,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,6,0.5643322475570033,0.7214992191566892,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,7,0.701430274135876,0.8245183887915937,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,8,0.6262222222222222,0.7701557802678327,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,deur,9,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,10,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,resized,image_10.jpg,image_10.json,raam,11,0.0,0.0,12,5,7,57,8,0.9483935832977296,0.2808171089612029,0.3332433581631674,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,zonnepaneel,0,0.8786235331430384,0.9353907450238887,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,zonnepaneel,1,0.0,0.0,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,2,0.608114674441205,0.756307599335247,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,3,0.0,0.0,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,4,0.0,0.0,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,5,0.4302158273381295,0.6016096579476862,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,6,0.3051790059089329,0.4676431424766977,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,7,0.6002422774076317,0.7501892505677517,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,8,0.5435555555555556,0.704290238986467,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,deur,9,0.0,0.0,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,10,0.0,0.0,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,grayscale,image_10.jpg,image_10.json,raam,11,0.0,0.0,12,6,6,82,9,1.042863130569458,0.2804942394828744,0.3512858861948115,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,0,0.8844117647058823,0.938660839706571,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,1,0.7668250761219089,0.8680260275737662,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,deur,2,0.8128402315734901,0.8967588179218303,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,3,0.7,0.8235294117647058,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,4,0.4247214694369166,0.5962168445524675,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,5,0.7238095238095238,0.8397790055248618,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,6,0.8922101449275363,0.9430349449497368,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,7,0.8730287100687424,0.932210708117444,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,8,0.9245502742790598,0.960796178343949,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,9,0.8267581475128645,0.9051643192488265,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,deur,10,0.8839137645107794,0.9383802816901408,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,11,0.930563625798954,0.9640331075996992,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,12,0.759144237405107,0.8630835621812476,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,deur,13,0.759709653092006,0.8634488669845182,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,14,0.7382716049382716,0.8494318181818182,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,original,image_103.jpg,image_103.json,raam,15,0.7330827067669173,0.8459869848156182,16,16,0,152,33,1.1802551746368408,0.7896150584342475,0.876783857447325,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,0,0.8959956061513881,0.9451452347720748,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,1,0.7860587591348857,0.880216012059569,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,deur,2,0.7956450358593278,0.8861941196285068,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,3,0.6933333333333334,0.8188976377952756,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,4,0.0,0.0,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,5,0.6775548296780215,0.80778859527121,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,6,0.8908469699694299,0.9422729434141702,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,7,0.8565640194489466,0.9227411610650372,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,8,0.8939352149796206,0.9439976699406158,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,9,0.8775597269624573,0.9347875482844809,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,deur,10,0.8400589644370738,0.9130783096334868,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,11,0.9339894383101296,0.96586818915229,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,12,0.538261515601783,0.6998309587056266,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,deur,13,0.723604826546003,0.8396412163640341,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,14,0.8338435847481214,0.9093944452876004,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,resized,image_103.jpg,image_103.json,raam,15,0.0251506024096385,0.049067136770971,16,15,1,103,24,0.9896783828735352,0.7039001517231349,0.7786825736340592,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,0,0.8726481257557437,0.9319936978588216,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,1,0.7659408151870464,0.8674592133552549,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,deur,2,0.7963363000086408,0.886622733176199,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,3,0.6933333333333334,0.8188976377952756,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,4,0.4245709123757904,0.5960684844641725,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,5,0.6638036809815951,0.7979351032448377,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,6,0.9352657004830918,0.9665501747378932,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,7,0.8077786088257293,0.8936698386429458,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,8,0.9470077101945906,0.9727827016154378,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,9,0.8203259005145798,0.9012956419316844,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,deur,10,0.8735028560899207,0.9324809441849028,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,11,0.8911144494519557,0.9424225484715644,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,12,0.7211870255348516,0.8380112269446672,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,deur,13,0.7464177978883861,0.8547986613408183,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,14,0.7703703703703704,0.8702928870292888,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,grayscale,image_103.jpg,image_103.json,raam,15,0.708412226129294,0.8293223559214693,16,16,0,142,32,1.1424973011016846,0.7773759883203075,0.8687877406697021,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,0,0.8791602662570405,0.9356948228882834,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,1,0.8261797026502908,0.904817528583059,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,deur,2,0.6869054349696418,0.8143970856102004,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,deur,3,0.9378995433789954,0.9679547596606974,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,deur,4,0.6035531929775477,0.7527697810346332,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,5,0.0,0.0,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,6,0.0,0.0,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,7,0.0,0.0,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,8,0.0,0.0,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,9,0.0,0.0,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,10,0.0,0.0,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,original,image_104.jpg,image_104.json,raam,11,0.7497168742921857,0.856957928802589,12,6,6,94,16,1.2023229598999023,0.3902845845438085,0.4360493255482885,,best
fastsam_x,resized,image_104.jpg,image_104.json,raam,0,0.8988923813800329,0.9467544239940092,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,raam,1,0.8410212541949069,0.9136464364858102,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,deur,2,0.7304252314451593,0.8442147261516141,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,deur,3,0.942359630419332,0.9703245636503348,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,deur,4,0.5893709632125808,0.7416405318256106,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,raam,5,0.6318677189026681,0.7744104642593957,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,raam,6,0.0,0.0,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,raam,7,0.0,0.0,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
fastsam_x,resized,image_104.jpg,image_104.json,raam,8,0.0,0.0,12,7,5,69,16,0.9514970779418944,0.4462382191421448,0.5024019211102588,,best
